OBJECTID,ProjectNum,ProjectID,Name,Description,ProgramYr,Program,Category,Status,Department,Manager,Phone,Email,BondAmount,DsgnAwardA,DsgnAwardE,DsgnCmpltA,DsgnCmpltE,CnstAwardA,CnstAwardE,CnstStartA,CnstStartE,CnstCmpltA,CnstCmpltE,CD01,CD02,CD03,CD04,CD05,CD06,CD07,CD08,CD09,CD10,CD11,CD12,CD13,CD14,CDCW,LastModDt,DsgnAwardC,DsgnCmpltC,CnstAwardC,CnstStartC,CnstCmpltC,District,OrigBudgeAmt,CurrentBudget,AmountPaid,CurrentCommit,DistrictCurrent,Shape__Length
255756,1012076,PB17V413,Sheila Ln from Timberline Dr to Hargrove Dr,Street Resurfacing ,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallascityhall.com,243433,,,,,2020/04/22 05:00:00+00,2020/04/22 05:00:00+00,2020/05/06 05:00:00+00,2020/05/06 05:00:00+00,2020/07/02 05:00:00+00,2020/07/02 05:00:00+00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024/08/04 05:00:00+00,,,2020/04/22 05:00:00+00,2020/05/06 05:00:00+00,2020/07/02 05:00:00+00,02,243433,593984.59,92349.29,97871.26,6,1320.70106130572
255757,1012077,PB17V414,Boca Chica Dr from Boca Chica Cir to Bar Harbor Dr,Street Resurfacing,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallascityhall.com,425457,,,,,2018/01/31 06:00:00+00,2018/01/31 06:00:00+00,2018/02/14 06:00:00+00,2018/02/14 06:00:00+00,2018/05/30 05:00:00+00,2018/05/30 05:00:00+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023/08/16 05:00:00+00,,,2018/01/31 06:00:00+00,2018/02/14 06:00:00+00,2018/05/30 05:00:00+00,03,425458,441487.28,220743.64,220743.64,3,2518.70611487275
255758,1012078,PB17V415,Ravenview Rd from Appleberry Dr to Shepherd Ln,Street Resurfacing ,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Christopher Lutz,214-671-0077,christopher.lutz@dallas.gov,258073,,,,,2018/02/14 06:00:00+00,2018/02/14 06:00:00+00,2018/05/25 05:00:00+00,2018/05/25 05:00:00+00,2018/06/20 05:00:00+00,2018/06/20 05:00:00+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023/08/16 05:00:00+00,,,2018/02/14 06:00:00+00,2018/05/25 05:00:00+00,2018/06/20 05:00:00+00,08,258074,153139.45,76104.88,76201.37,8,1528.06960524413
255759,1012079,PB17V416,Prospect Ave from Matilda St to Delmar Ave,Street Resurfacing ,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,130957,,,,,2018/05/28 05:00:00+00,2018/05/28 05:00:00+00,2018/06/11 05:00:00+00,2018/06/11 05:00:00+00,2018/07/30 05:00:00+00,2018/07/30 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023/05/04 05:00:00+00,,,2018/05/28 05:00:00+00,2018/06/11 05:00:00+00,2018/07/30 05:00:00+00,14,130958,261914.8,0,130957.4,14,672.177763900316
255760,1012080,PB17V417,Brendenwood Dr from Gaston Ave to Avalon Ave,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallascityhall.com,96829,,,,,2019/02/12 06:00:00+00,2019/02/12 06:00:00+00,2019/02/26 06:00:00+00,2019/02/26 06:00:00+00,2019/03/21 05:00:00+00,2019/03/21 05:00:00+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,2019/02/12 06:00:00+00,2019/02/26 06:00:00+00,2019/03/21 05:00:00+00,09,96829,233831.1,116915.55,116915.55,9,620.343350756051
255761,1012081,PB17V418,Egyptian Dr from McKissick Ln to Indian Ridge Trl,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallascityhall.com,114528,,,,,2019/07/19 05:00:00+00,2019/07/19 05:00:00+00,2019/08/02 05:00:00+00,2019/08/02 05:00:00+00,2019/09/16 05:00:00+00,2019/09/16 05:00:00+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023/08/16 05:00:00+00,,,2019/07/19 05:00:00+00,2019/08/02 05:00:00+00,2019/09/16 05:00:00+00,08,114528,148397.57,70647.82,83826.69,8,678.048055320446
255762,1012082,PB17V419,Lingo Ln from Hartline Dr to San Marcus Ave,Street Resurfacing,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Christopher Lutz,214-671-0077,christopher.lutz@dallas.gov,104032,,,,,2018/05/23 05:00:00+00,2018/05/23 05:00:00+00,2018/06/13 05:00:00+00,2018/06/13 05:00:00+00,2018/08/30 05:00:00+00,2018/08/30 05:00:00+00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/08/16 05:00:00+00,,,2018/05/23 05:00:00+00,2018/06/13 05:00:00+00,2018/08/30 05:00:00+00,09,104032,208063.8,104031.9,104552.06,2,616.239390796899
255763,1012083,PB17V420,Matland Dr/Club Wood Dr from S Hampton Dr to Club Terrace Dr,Street Resurfacing,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,339982,,,,,2018/08/02 05:00:00+00,2018/08/02 05:00:00+00,2018/08/16 05:00:00+00,2018/08/16 05:00:00+00,2018/10/22 05:00:00+00,2018/10/22 05:00:00+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,2018/08/02 05:00:00+00,2018/08/16 05:00:00+00,2018/10/22 05:00:00+00,03,339982,459283.2,106679.69,204508.43,3,2795.92241215014
255764,1012084,PB17V421,Junius St from N Munger Blvd to Dumas St,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallascityhall.com,69217,,,,,2019/03/22 05:00:00+00,2019/03/22 05:00:00+00,2019/04/05 05:00:00+00,2019/04/05 05:00:00+00,2019/07/19 05:00:00+00,2019/07/19 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024/07/27 05:00:00+00,,,2019/03/22 05:00:00+00,2019/04/05 05:00:00+00,2019/07/19 05:00:00+00,14,69218,167074.36,83537.18,84625.14,14,571.155623632717
255765,1012085,PB17V422,Newmore Ave from Kaywood Dr to Robin Rd,Street Resurfacing,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Christopher Lutz,214-671-0077,christopher.lutz@dallas.gov,180938,,,,,2018/06/13 05:00:00+00,2018/06/13 05:00:00+00,2018/06/27 05:00:00+00,2018/06/27 05:00:00+00,2018/08/30 05:00:00+00,2018/08/30 05:00:00+00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2023/08/16 05:00:00+00,,,2018/06/13 05:00:00+00,2018/06/27 05:00:00+00,2018/08/30 05:00:00+00,02,180938,361876,0,180938,6,1100.62596435324
255766,1012086,PB17V423,Carillon Dr from Rolling Hills Ln to Peyton Dr,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallascityhall.com,113842,,,,,2018/12/31 06:00:00+00,2018/12/31 06:00:00+00,2019/01/14 06:00:00+00,2019/01/14 06:00:00+00,2019/03/21 05:00:00+00,2019/03/21 05:00:00+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/08/16 05:00:00+00,,,2018/12/31 06:00:00+00,2019/01/14 06:00:00+00,2019/03/21 05:00:00+00,11,113842,213421.74,102246.49,106710.87,11,674.892223589186
255767,1012087,PB17V424,Dorrington Dr from Ferguson Rd to Telegraph Ave,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallascityhall.com,319573,,,,,2019/03/25 05:00:00+00,2019/03/25 05:00:00+00,2019/04/08 05:00:00+00,2019/04/08 05:00:00+00,2019/07/19 05:00:00+00,2019/07/19 05:00:00+00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,2019/03/25 05:00:00+00,2019/04/08 05:00:00+00,2019/07/19 05:00:00+00,07,319574,436406.3,214855.24,221063.71,7,1891.76911132636
255768,1012088,PB17V425,Cliff Creek Crossing Dr from Kirnwood Dr to Marvin D Love Serv E,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,443979,,,,,2019/07/25 05:00:00+00,2019/07/25 05:00:00+00,2019/08/08 05:00:00+00,2019/08/08 05:00:00+00,2020/04/01 05:00:00+00,2020/04/01 05:00:00+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,2019/07/25 05:00:00+00,2019/08/08 05:00:00+00,2020/04/01 05:00:00+00,08,443980,327174.52,0,0,8,1812.87033841505
255769,1012089,PB17V426,Greenhaven Dr from Antoinette St to CF Hawn Serv S,Street Resurfacing ,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Christopher Lutz,214-671-0077,christopher.lutz@dallas.gov,220240,,,,,2019/09/23 05:00:00+00,2019/09/23 05:00:00+00,2019/10/07 05:00:00+00,2019/10/07 05:00:00+00,2020/02/03 06:00:00+00,2020/02/03 06:00:00+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024/08/04 05:00:00+00,,,2019/09/23 05:00:00+00,2019/10/07 05:00:00+00,2020/02/03 06:00:00+00,08,220241,45836.9,110157.49,115665.37,5,1303.57672143021
255770,1012090,PB17V427,Briar Tree Dr from Village Ln to Village Ln,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallascityhall.com,244559,,,,,2018/12/28 06:00:00+00,2018/12/28 06:00:00+00,2019/01/12 06:00:00+00,2019/01/12 06:00:00+00,2019/02/04 06:00:00+00,2019/02/04 06:00:00+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023/08/16 05:00:00+00,,,2018/12/28 06:00:00+00,2019/01/12 06:00:00+00,2019/02/04 06:00:00+00,11,244559,363003.63,110850.38,248418.96,12,1448.52937381031
255771,1012091,PB17V428,Wild Honey Dr from Tioga St to A11316,Street Resurfacing,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Christopher Lutz,214-671-0077,christopher.lutz@dallas.gov,27028,,,,,2019/03/04 06:00:00+00,2019/03/04 06:00:00+00,2019/03/18 05:00:00+00,2019/03/18 05:00:00+00,2019/04/16 05:00:00+00,2019/04/16 05:00:00+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024/07/27 05:00:00+00,,,2019/03/04 06:00:00+00,2019/03/18 05:00:00+00,2019/04/16 05:00:00+00,08,27029,-7262.59,0,0,8,159.677421844541
255772,1012092,PB17V429,Chapel Hill Rd from Cathedral Dr to Kimberly Ln,Street Resurfacing ,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Christopher Lutz,214-671-0077,christopher.lutz@dallas.gov,103860,,,,,2018/08/01 05:00:00+00,2018/08/01 05:00:00+00,2018/06/11 05:00:00+00,2018/06/11 05:00:00+00,2018/09/24 05:00:00+00,2018/09/24 05:00:00+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024/07/27 05:00:00+00,,,2018/08/01 05:00:00+00,2018/06/11 05:00:00+00,2018/09/24 05:00:00+00,09,103861,69229.4,60893.99,81467.86,9,614.981197966623
255773,1012093,PB17V430,N Collett Ave from Reiger Ave to Victor St,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,120564,,,,,2019/03/18 05:00:00+00,2019/03/18 05:00:00+00,2019/04/01 05:00:00+00,2019/04/01 05:00:00+00,2019/10/02 05:00:00+00,2019/10/02 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023/05/04 05:00:00+00,,,2019/03/18 05:00:00+00,2019/04/01 05:00:00+00,2019/10/02 05:00:00+00,14,120565,417669.64,204263.32,210886.42,14,463.132848495326
255774,1012094,PB17V431,S Llewellyn Ave from Pratt St to Wynnewood Plaza,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,228095,,,,,2020/10/08 05:00:00+00,2020/10/08 05:00:00+00,2020/10/22 05:00:00+00,2020/10/22 05:00:00+00,2021/02/02 06:00:00+00,2021/02/02 06:00:00+00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024/08/04 05:00:00+00,,,2020/10/08 05:00:00+00,2020/10/22 05:00:00+00,2021/02/02 06:00:00+00,01,228095,277182.36,123549.29,129726.76,"1,4",1030.71876350371
255775,1012095,PB17V432,Purple Sage Rd from Alpha Rd to Meandering Way,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,124132,,,,,2019/01/03 06:00:00+00,2019/01/03 06:00:00+00,2019/01/17 06:00:00+00,2019/01/17 06:00:00+00,2019/03/29 05:00:00+00,2019/03/29 05:00:00+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/05/04 05:00:00+00,,,2019/01/03 06:00:00+00,2019/01/17 06:00:00+00,2019/03/29 05:00:00+00,11,124132,232479.78,115413.65,116300.27,11,735.433395422012
255776,1012096,PB17V433,Matilda St from Penrose Ave to Martel Ave,Street Resurfacing ,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Christopher Lutz,214-671-0077,christopher.lutz@dallas.gov,80811,,,,,2018/03/07 06:00:00+00,2018/03/07 06:00:00+00,2018/05/01 05:00:00+00,2018/05/01 05:00:00+00,2018/05/30 05:00:00+00,2018/05/30 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023/05/04 05:00:00+00,,,2018/03/07 06:00:00+00,2018/05/01 05:00:00+00,2018/05/30 05:00:00+00,14,80811,161621.6,80810.8,80810.8,14,310.680543017121
255777,1012097,PB17V434,Edgedale Dr from Silverdale Dr to Racine Dr,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallascityhall.com,53542,,,,,2019/07/10 05:00:00+00,2019/07/10 05:00:00+00,2019/07/24 05:00:00+00,2019/07/24 05:00:00+00,2019/09/19 05:00:00+00,2019/09/19 05:00:00+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023/08/16 05:00:00+00,,,2019/07/10 05:00:00+00,2019/07/24 05:00:00+00,2019/09/19 05:00:00+00,TBD,53542,133735.44,59673.06,59673.06,8,316.405910951321
255778,1012098,PB17V435,Alco Ave from N. Plymouth Rd to N Hampton Rd,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallascityhall.com,334295,,,,,2019/04/26 05:00:00+00,2019/04/26 05:00:00+00,2019/05/10 05:00:00+00,2019/05/10 05:00:00+00,2019/10/15 05:00:00+00,2019/10/15 05:00:00+00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/07/27 05:00:00+00,,,2019/04/26 05:00:00+00,2019/05/10 05:00:00+00,2019/10/15 05:00:00+00,01,334296,416514.31,207137.06,207841.41,1,1660.68414294422
255779,1012099,PB17V436,Belford Dr from Ashford Dr to Ravendale Ln,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallascityhall.com,94599,,,,,2019/01/29 06:00:00+00,2019/01/29 06:00:00+00,2019/02/12 06:00:00+00,2019/02/12 06:00:00+00,2019/03/21 05:00:00+00,2019/03/21 05:00:00+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,2019/01/29 06:00:00+00,2019/02/12 06:00:00+00,2019/03/21 05:00:00+00,09,94600,370113.64,179105.43,181819.28,9,559.5036483844
255780,1012100,PB17V437,Hymie Circle from Glengreen Dr to Shayna Dr,Street Resurfacing,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Christopher Lutz,214-671-0077,christopher.lutz@dallas.gov,153440,,,,,2019/09/02 05:00:00+00,2019/09/02 05:00:00+00,2019/12/12 06:00:00+00,2019/12/12 06:00:00+00,2020/03/20 05:00:00+00,2020/03/20 05:00:00+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024/08/04 05:00:00+00,,,2019/09/02 05:00:00+00,2019/12/12 06:00:00+00,2020/03/20 05:00:00+00,05,153440,488352.03,232075.53,231252.54,5,959.473582344876
255781,1012101,PB17V438,Housley Dr from Housley Dr to Joaquin Dr,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,107942,,,,,2019/02/22 06:00:00+00,2019/02/22 06:00:00+00,2019/03/08 06:00:00+00,2019/03/08 06:00:00+00,2019/06/19 05:00:00+00,2019/06/19 05:00:00+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,2019/02/22 06:00:00+00,2019/03/08 06:00:00+00,2019/06/19 05:00:00+00,09,107943,248227.89,122274.58,121223.96,9,639.01652190134
255782,1012102,PB17V439,Rock Creek Dr from Stonebridge Dr to Rock Creek Dr,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,44590,,,,,2019/05/23 05:00:00+00,2019/05/23 05:00:00+00,2019/06/06 05:00:00+00,2019/06/06 05:00:00+00,2019/09/11 05:00:00+00,2019/09/11 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023/08/16 05:00:00+00,,,2019/05/23 05:00:00+00,2019/06/06 05:00:00+00,2019/09/11 05:00:00+00,14,44590,107530.74,0,0,14,286.231470760546
255783,1012103,PB17V440,Falls Dr from S Cockrell Hill Rd to Andrews St,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,169259,,,,,2019/06/12 05:00:00+00,2019/06/12 05:00:00+00,2019/06/26 05:00:00+00,2019/06/26 05:00:00+00,2019/09/30 05:00:00+00,2019/09/30 05:00:00+00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/07/27 05:00:00+00,,,2019/06/12 05:00:00+00,2019/06/26 05:00:00+00,2019/09/30 05:00:00+00,01,169259,262639.09,128317.51,122050.79,1,976.004690433074
255784,1012104,PB17V441,Edison St from Slocum St to Hi Line Dr,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallascityhall.com,208853,,,,,2019/01/07 06:00:00+00,2019/01/07 06:00:00+00,2019/01/21 06:00:00+00,2019/01/21 06:00:00+00,2019/03/29 05:00:00+00,2019/03/29 05:00:00+00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024/01/03 06:00:00+00,,,2019/01/07 06:00:00+00,2019/01/21 06:00:00+00,2019/03/29 05:00:00+00,06,208853,710056.88,352072.59,354192.99,6,893.324524534793
255785,1012105,PB17V442,Dove Meadow Dr from Whitehurst Dr to Middle Glen Dr,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallascityhall.com,192732,,,,,2019/05/27 05:00:00+00,2019/05/27 05:00:00+00,2019/06/10 05:00:00+00,2019/06/10 05:00:00+00,2019/09/11 05:00:00+00,2019/09/11 05:00:00+00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024/07/27 05:00:00+00,,,2019/05/27 05:00:00+00,2019/06/10 05:00:00+00,2019/09/11 05:00:00+00,10,192732,300509.68,0,0,10,1141.31811217518
255786,1012106,PB17V443,Planters Glen Dr from Harvest Hill Rd to Sugar Mill Rd,Street Resurfacing ,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Christopher Lutz,214-671-0077,christopher.lutz@dallas.gov,146941,,,,,2019/10/17 05:00:00+00,2019/10/17 05:00:00+00,2019/10/31 05:00:00+00,2019/10/31 05:00:00+00,2019/12/17 06:00:00+00,2019/12/17 06:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024/08/04 05:00:00+00,,,2019/10/17 05:00:00+00,2019/10/31 05:00:00+00,2019/12/17 06:00:00+00,13,146941,450342.71,224172.96,235833.14,13,870.446509503709
255787,1012107,PB17V444,Elihu St from End of Pavement to JB Jackson Jr Blvd,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,122005,,,,,2019/03/29 05:00:00+00,2019/03/29 05:00:00+00,2019/04/12 05:00:00+00,2019/04/12 05:00:00+00,2019/10/02 05:00:00+00,2019/10/02 05:00:00+00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2023/08/16 05:00:00+00,,,2019/03/29 05:00:00+00,2019/04/12 05:00:00+00,2019/10/02 05:00:00+00,07,122006,74284.48,13172.89,15040.78,7,465.878193327752
255788,1012108,PB17V445,Creel Creek Dr from Creel Creek Cir to Springwater Dr,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,49152,,,,,2019/11/05 06:00:00+00,2019/11/05 06:00:00+00,2019/11/19 06:00:00+00,2019/11/19 06:00:00+00,2020/03/25 05:00:00+00,2020/03/25 05:00:00+00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/08/16 05:00:00+00,,,2019/11/05 06:00:00+00,2019/11/19 06:00:00+00,2020/03/25 05:00:00+00,09,49152,40750.6,0,0,2,290.4420798622
255789,1012109,PB17V446,Cypress Hills Dr from Fox Trl to Black Berry Ln,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,201170,,,,,2019/01/09 06:00:00+00,2019/01/09 06:00:00+00,2019/01/23 06:00:00+00,2019/01/23 06:00:00+00,2019/03/21 05:00:00+00,2019/03/21 05:00:00+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/08/16 05:00:00+00,,,2019/01/09 06:00:00+00,2019/01/23 06:00:00+00,2019/03/21 05:00:00+00,11,201170,323897.73,135412.53,201532.9,11,1190.95410947962
255790,1012110,PB17V447,Santa Teresa Ave from Materhorn Dr to Santa Garza Dr,Street Resurfacing ,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,179218,,,,,2018/02/14 06:00:00+00,2018/02/14 06:00:00+00,2018/02/22 06:00:00+00,2018/02/22 06:00:00+00,2018/03/28 05:00:00+00,2018/03/28 05:00:00+00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/07/27 05:00:00+00,,,2018/02/14 06:00:00+00,2018/02/22 06:00:00+00,2018/03/28 05:00:00+00,09,179218,-179218,0,0,2,1060.72368750599
255791,1012111,PB17V448,Trio Ln from Wagon Wheels Trl to Caravan Trl,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,189027,,,,,2019/07/25 05:00:00+00,2019/07/25 05:00:00+00,2019/08/08 05:00:00+00,2019/08/08 05:00:00+00,2020/03/27 05:00:00+00,2020/03/27 05:00:00+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023/08/16 05:00:00+00,,,2019/07/25 05:00:00+00,2019/08/08 05:00:00+00,2020/03/27 05:00:00+00,03,189028,219806.68,92876.8,163315.24,3,999.798634402826
255792,1012112,PB17V449,Oceanview Dr from Greenspan Ave to Silverdale Dr,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,192389,,,,,2019/10/21 05:00:00+00,2019/10/21 05:00:00+00,2019/11/04 06:00:00+00,2019/11/04 06:00:00+00,2019/12/12 06:00:00+00,2019/12/12 06:00:00+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024/08/04 05:00:00+00,,,2019/10/21 05:00:00+00,2019/11/04 06:00:00+00,2019/12/12 06:00:00+00,10,192389,329247.51,160427.69,170996.33,8,1139.10832659649
255793,1012113,PB17V450,South Ridge Dr from Sperry St to Wildbriar Ln,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,253683,,,,,2019/02/25 06:00:00+00,2019/02/25 06:00:00+00,2019/03/11 05:00:00+00,2019/03/11 05:00:00+00,2019/04/05 05:00:00+00,2019/04/05 05:00:00+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,2019/02/25 06:00:00+00,2019/03/11 05:00:00+00,2019/04/05 05:00:00+00,09,253683,600668.78,271539.66,271694.31,9,1502.52415639026
255794,1012114,PB17V451,Matilda St from McCommas Blvd to Vanderbilt Ave,Street Resurfacing ,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Christopher Lutz,214-671-0077,christopher.lutz@dallas.gov,437047,,,,,2018/03/07 06:00:00+00,2018/03/07 06:00:00+00,2018/05/15 05:00:00+00,2018/05/15 05:00:00+00,2018/06/15 05:00:00+00,2018/06/15 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024/07/27 05:00:00+00,,,2018/03/07 06:00:00+00,2018/05/15 05:00:00+00,2018/06/15 05:00:00+00,14,437047,874619.58,437046.7,437572.88,14,1830.88065443811
255795,1012115,PB17V452,Tobian St from Bellafonte Dr to Dandridge Dr,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,106399,,,,,2019/04/17 05:00:00+00,2019/04/17 05:00:00+00,2019/05/01 05:00:00+00,2019/05/01 05:00:00+00,2019/08/07 05:00:00+00,2019/08/07 05:00:00+00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024/07/27 05:00:00+00,,,2019/04/17 05:00:00+00,2019/05/01 05:00:00+00,2019/08/07 05:00:00+00,10,106399,213738.12,0,0,10,629.760248565287
255796,1012116,PB17V453,Cricket Dr from S Trego St to S Pleasant Woods Dr,Street Resurfacing ,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,175479,,,,,2019/05/18 05:00:00+00,2019/05/18 05:00:00+00,2019/06/01 05:00:00+00,2019/06/01 05:00:00+00,2019/07/25 05:00:00+00,2019/07/25 05:00:00+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023/08/16 05:00:00+00,,,2019/05/18 05:00:00+00,2019/06/01 05:00:00+00,2019/07/25 05:00:00+00,05,175479,117798.59,0,0,5,1039.09748880597
255797,1012117,PB17V454,Longmeadow Dr from Liptonshire Dr to Leaside Dr,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Christopher Lutz,214-671-0077,christopher.lutz@dallas.gov,52513,,,,,2019/03/18 05:00:00+00,2019/03/18 05:00:00+00,2019/04/01 05:00:00+00,2019/04/01 05:00:00+00,2019/05/24 05:00:00+00,2019/05/24 05:00:00+00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023/05/04 05:00:00+00,,,2019/03/18 05:00:00+00,2019/04/01 05:00:00+00,2019/05/24 05:00:00+00,10,52514,120928.08,66817.88,67280.64,10,311.051899239738
