GEOID,NAMELSAD,population,median_income,pct_black,pct_hispanic,pct_renter,rent_burden_pct,pct_nonwhite,tif_present,tif_district_name,oz_designated,holc_grade,holc_score,cip_project_count,cip_budget_total,cip_per_capita,tool_density,south_of_i30,redline_legacy,demo_vuln,public_invest_conc,dpi,risk_tier
48113017009,Census Tract 170.09,5442,48302,3.7,75.7,28.2,16.3,79.4,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.44596048701733826,0.0,28.108617045606838,Moderate
48113017007,Census Tract 170.07,5642,56422,7.7,77.0,26.9,35.3,84.7,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.529458051930497,0.0,31.031031817567396,Moderate
48113017706,Census Tract 177.06,4943,93750,12.2,42.0,3.8,16.9,54.2,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.32174685772832845,0.0,23.761140020491496,Low
48113017817,Census Tract 178.17,2944,54647,29.9,18.8,92.8,18.0,48.7,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.29755858423088416,0.0,22.914550448080945,Low
48113018158,Census Tract 181.58,4005,90185,27.8,27.8,46.0,18.1,55.6,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.3323479268274158,0.0,24.132177438959552,Low
48113017313,Census Tract 173.13,4199,120478,43.6,22.2,4.8,0.0,65.8,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.32903884233410524,0.0,24.016359481693684,Low
48113018154,Census Tract 181.54,5201,109131,7.9,16.5,14.0,36.8,24.4,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.2324422451580446,0.0,20.63547858053156,Low
48113018157,Census Tract 181.57,4051,95938,38.8,15.0,18.2,0.0,53.8,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.26904620157438647,0.0,21.916617055103526,Low
48113018300,Census Tract 183,6950,77292,2.0,70.1,29.5,11.7,72.1,0,,1,,,0.0,0.0,0.0,1,0,0.5,0.39565179327749506,0.3,38.34781276471232,Moderate
48113018401,Census Tract 184.01,4535,70819,8.7,63.3,39.3,16.5,72.0,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.4095537344495545,0.0,26.834380705734407,Moderate
48113018402,Census Tract 184.02,4453,81250,5.8,56.1,23.8,22.7,61.9,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.3776506063226037,0.0,25.71777122129113,Moderate
48113018403,Census Tract 184.03,1544,48646,26.2,53.4,100.0,17.8,79.6,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.4514603838560238,0.0,28.301113434960833,Moderate
48113018600,Census Tract 186,4004,79196,9.4,53.8,20.0,30.9,63.199999999999996,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.40875122229161504,0.0,26.806292780206526,Moderate
48113018700,Census Tract 187,7231,57691,3.4,77.2,43.0,29.6,80.60000000000001,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.49185767137320624,0.0,29.715018498062218,Moderate
48113018143,Census Tract 181.43,6397,148958,18.2,14.0,28.3,43.6,32.2,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.29183030153690853,0.0,22.7140605537918,Low
48113019101,Census Tract 191.01,1238,78922,8.8,11.8,83.4,17.8,20.6,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.15645130446080155,0.0,17.975795656128053,Low
48113016416,Census Tract 164.16,3021,74488,45.2,24.8,26.1,2.3,70.0,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.3569526341621629,0.0,24.993342195675698,Low
48113016525,Census Tract 165.25,2359,134779,49.9,21.2,15.3,0.0,71.1,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.3555345536423668,0.0,24.943709377482836,Low
48113017818,Census Tract 178.18,3252,63573,31.7,49.3,53.2,20.6,81.0,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.4668559074346841,0.0,28.83995676021394,Moderate
48113017705,Census Tract 177.05,3334,49394,39.4,33.5,57.5,16.6,72.9,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.41436015954014244,0.0,27.00260558390498,Moderate
48113016710,Census Tract 167.10,6322,61894,57.6,37.9,24.9,29.8,95.5,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.566956410945867,0.0,32.343474383105345,Moderate
48113008401,Census Tract 84.01,5142,56420,2.9,87.2,31.2,14.6,90.10000000000001,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.4943580525302722,0.0,29.802531838559528,Moderate
48113018148,Census Tract 181.48,4572,64514,23.6,41.5,53.4,21.4,65.1,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.38975562524050694,0.0,26.14144688341774,Moderate
48113018156,Census Tract 181.56,5244,116685,28.4,18.1,30.9,0.0,46.5,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.2325399798075522,0.0,20.638899293264327,Low
48113016629,Census Tract 166.29,2786,76111,43.1,43.8,36.1,22.5,86.9,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5020521474446822,0.0,30.071825160563876,Moderate
48113018153,Census Tract 181.53,6951,106488,11.4,15.3,3.8,21.1,26.700000000000003,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.1968430377608182,0.0,19.389506321628637,Low
48113011202,Census Tract 112.02,2569,63661,70.3,25.5,32.3,33.2,95.8,0,,0,D,4.0,0.0,0.0,0.0,0,1,1.0,0.5786558810445803,0.0,45.25295583656031,Moderate
48113009001,Census Tract 90.01,5422,59757,24.9,70.9,69.1,11.2,95.80000000000001,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.5126570518055444,0.0,30.442996813194057,Moderate
48113016630,Census Tract 166.30,5799,114111,69.7,21.7,36.6,43.2,91.4,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5866407517180854,0.0,33.03242631013299,Moderate
48113007834,Census Tract 78.34,2261,37500,74.4,20.8,95.6,12.2,95.2,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.5126637264025672,0.0,30.44323042408985,Moderate
48113007835,Census Tract 78.35,2712,54622,40.1,27.4,64.8,26.6,67.5,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.41735859172807266,0.0,27.107550710482542,Moderate
48113017819,Census Tract 178.19,1702,41326,62.0,13.2,100.0,33.1,75.2,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.4753625790328314,0.0,29.137690266149097,Moderate
48113018159,Census Tract 181.59,5700,184129,3.1,10.0,7.0,41.5,13.1,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.19001975419216807,0.0,19.150691396725882,Low
48113009203,Census Tract 92.03,4318,59052,11.7,77.9,45.5,40.4,89.60000000000001,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5692572632262616,0.0,32.42400421291916,Moderate
48113009002,Census Tract 90.02,4389,48538,16.5,77.4,41.7,16.8,93.9,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.5199604162438783,0.0,30.698614568535742,Moderate
48113019102,Census Tract 191.02,4511,91023,12.4,23.5,39.5,28.9,35.9,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.2662476755216555,0.0,21.818668643257944,Low
48113007833,Census Tract 78.33,2818,29559,14.3,74.5,90.0,25.3,88.8,1,Vickery Meadow TIF,0,,,0.0,0.0,0.0,1,0,0.5,0.5199661078095384,0.4,46.698813773333846,Moderate
48113017312,Census Tract 173.12,4554,98111,20.4,45.1,10.1,30.3,65.5,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.4184455499187577,0.0,27.145594247156517,Moderate
48113012102,Census Tract 121.02,3160,62237,23.2,67.8,36.9,52.2,91.0,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.6116563080844402,0.0,33.9079707829554,Moderate
48113016805,Census Tract 168.05,4142,95306,86.6,7.5,59.9,24.5,94.1,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.544046391103313,0.0,31.54162368861595,Moderate
48113016529,Census Tract 165.29,3546,94469,38.8,43.5,17.2,11.9,82.3,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.44724664210918574,0.0,28.1536324738215,Moderate
48113011604,Census Tract 116.04,3381,62392,16.7,79.7,28.6,10.1,96.4,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5123562616018713,0.0,30.432469156065494,Moderate
48113018145,Census Tract 181.45,5305,133620,13.8,16.3,15.4,23.5,30.1,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.221034901212028,0.0,20.236221542420978,Low
48113018149,Census Tract 181.49,3847,140398,27.5,22.6,14.6,58.5,50.1,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.4260328685742682,0.0,27.41115040009938,Moderate
48113017010,Census Tract 170.10,5828,73907,17.7,65.4,26.9,19.8,83.10000000000001,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.47495280839682485,0.0,29.123348293888867,Moderate
48113017309,Census Tract 173.09,3142,76023,58.2,20.8,23.1,5.9,79.0,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.4127521738347859,0.0,26.94632608421751,Moderate
48113018801,Census Tract 188.01,4559,68631,7.6,63.6,15.0,15.6,71.2,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.40285439060349654,0.0,26.599903671122377,Moderate
48113018802,Census Tract 188.02,1725,52959,23.2,38.3,82.3,16.8,61.5,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.35795909044105506,0.0,25.028568165436926,Moderate
48113018900,Census Tract 189,5918,69125,10.1,48.1,32.6,23.8,58.2,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.3624542424590508,0.0,25.185898486066776,Moderate
48113019013,Census Tract 190.13,4843,39131,14.9,78.5,100.0,23.8,93.4,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.5384632372859861,0.0,31.346213305009513,Moderate
48113019016,Census Tract 190.16,2419,66696,36.8,18.4,59.6,16.8,55.199999999999996,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.32645497088589026,0.0,23.925923981006157,Low
48113019020,Census Tract 190.20,7258,59519,13.0,34.0,50.4,14.0,47.0,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.27705712317877934,0.0,22.196999311257276,Low
48113019023,Census Tract 190.23,5242,106902,4.3,15.6,35.6,2.2,19.9,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.10614291360737577,0.0,16.215001976258154,Low
48113019024,Census Tract 190.24,3949,99083,13.9,22.9,18.1,34.0,36.8,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.2860452584280669,0.0,22.511584044982342,Low
48113019025,Census Tract 190.25,4710,104018,18.9,20.8,13.0,13.7,39.7,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.23964377848304697,0.0,20.88753224690664,Low
48113019026,Census Tract 190.26,5333,68242,6.8,20.7,19.8,25.7,27.5,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.21465450725975035,0.0,20.012907754091263,Low
48113019027,Census Tract 190.27,7280,68996,19.8,15.7,68.0,25.6,35.5,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.2543542811445436,0.0,21.402399840059026,Low
48113019028,Census Tract 190.28,3531,83229,26.5,33.5,31.3,14.3,60.0,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.342950012845158,0.0,24.50325044958053,Low
48113021100,Census Tract 211,4704,26522,53.6,44.2,50.3,34.8,97.80000000000001,1,Grand Park South TIF,0,D,4.0,1.0,6200000.0,1318.0272108843537,1,1,1.0,0.5934670185680035,0.43100000000000005,63.01134564988013,High
48113016632,Census Tract 166.32,3492,95651,58.4,31.9,26.0,13.8,90.3,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.49294628764211107,0.0,29.753120067473887,Moderate
48113016628,Census Tract 166.28,4889,75588,72.1,12.0,45.5,7.7,84.1,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.44365230428586666,0.0,28.02783065000533,Moderate
48113011901,Census Tract 119.01,3581,54906,19.9,69.7,18.8,39.7,89.6,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.5671585065600107,0.0,32.35054772960037,Moderate
48113011902,Census Tract 119.02,4432,64167,7.5,79.4,31.0,20.2,86.9,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.4951557293014841,0.0,29.830450525551942,Moderate
48113009204,Census Tract 92.04,2365,50773,27.9,58.3,41.0,33.5,86.19999999999999,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.5315597459952219,0.0,31.104591109832768,Moderate
48113011802,Census Tract 118.02,4068,44976,5.4,89.1,15.5,2.7,94.5,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.480661484443303,0.0,29.323151955515602,Moderate
48113017307,Census Tract 173.07,4472,101417,49.5,21.5,11.2,84.2,71.0,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.6076445584905437,0.0,33.76755954716902,Moderate
48113016627,Census Tract 166.27,2468,99107,64.9,29.1,8.0,17.3,94.0,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5219452512307658,0.0,30.768083793076805,Moderate
48113011801,Census Tract 118.01,4873,56995,21.0,74.6,38.1,21.6,95.6,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5428578800949354,0.0,31.50002580332274,Moderate
48113001601,Census Tract 16.01,2680,49750,37.8,23.6,98.0,33.9,61.4,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.40876005278017735,0.0,26.806601847306204,Moderate
48113007828,Census Tract 78.28,4733,60000,61.7,11.1,98.2,27.9,72.8,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.4477569789328717,0.0,28.17149426265051,Moderate
48113013013,Census Tract 130.13,4571,179330,2.2,3.7,9.9,24.7,5.9,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.10362119335248222,0.0,16.126741767336878,Low
48113002703,Census Tract 27.03,5226,29124,70.7,23.1,58.6,28.1,93.80000000000001,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.5533662382606193,0.0,31.867818339121673,Moderate
48113020900,Census Tract 209,2404,32447,58.1,26.2,84.2,36.8,84.3,1,"Grand Park South TIF, MLK Jr. TIF",0,D,4.0,1.0,12000000.0,4991.680532445924,1,1,1.0,0.531965241734317,0.46,62.0187834607011,High
48113018147,Census Tract 181.47,5137,114020,15.5,50.4,5.5,47.1,65.9,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.47084077900785165,0.0,28.979427265274804,Moderate
48113021000,Census Tract 210,5530,45344,42.5,53.3,30.9,31.7,95.8,1,Cedars TIF,0,,,0.0,0.0,0.0,1,1,0.5,0.5741613740846875,0.4,48.59564809296406,Moderate
48113017308,Census Tract 173.08,4887,107826,37.4,29.2,15.6,77.8,66.6,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.566442636511287,0.0,32.32549227789504,Moderate
48113017203,Census Tract 172.03,5606,71843,43.7,36.9,53.7,5.9,80.6,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.4207534273647115,0.0,27.226369957764902,Moderate
48113017311,Census Tract 173.11,3015,55368,27.5,37.5,15.2,0.0,65.0,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.32505836801196636,0.0,23.877042880418824,Low
48113017314,Census Tract 173.14,8558,76667,26.7,53.2,15.9,47.9,79.9,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5432519807072088,0.0,31.51381932475231,Moderate
48113017006,Census Tract 170.06,5883,59703,8.3,41.2,14.9,12.4,49.5,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.28475706799947165,0.0,22.466497379981508,Low
48113012101,Census Tract 121.01,3236,46483,53.0,44.0,75.0,38.6,97.0,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.6008610325127772,0.0,33.5301361379472,Moderate
48113017820,Census Tract 178.20,4382,89766,21.2,53.2,19.6,8.4,74.4,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.39724805248029593,0.0,26.403681836810357,Moderate
48113016806,Census Tract 168.06,6177,70357,64.4,27.1,34.6,16.4,91.5,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.506753872997599,0.0,30.23638555491597,Moderate
48113016631,Census Tract 166.31,5606,117302,84.5,8.5,5.2,82.8,93.0,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.7134397947769388,0.0,37.47039281719285,Moderate
48113020402,Census Tract 204.02,6338,93842,35.6,16.8,88.1,16.6,52.400000000000006,1,"Cedars TIF, Riverfront TIF",0,D,4.0,2.0,49100000.0,7746.923319659199,1,1,1.0,0.3118468301386746,0.6455,61.734639054853616,High
48113017204,Census Tract 172.04,5350,72437,39.1,45.4,22.9,19.6,84.5,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.48135324923151157,0.0,29.347363723102905,Moderate
48113017315,Census Tract 173.15,7095,93240,39.8,43.6,20.0,6.2,83.4,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.43564701067097494,0.0,27.74764537348412,Moderate
48113017310,Census Tract 173.10,3650,118372,35.2,34.1,11.1,65.9,69.30000000000001,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.5442394738972688,0.0,31.548381586404407,Moderate
48113017008,Census Tract 170.08,6756,87670,34.4,39.6,3.9,71.3,74.0,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5839486810445839,0.0,32.93820383656043,Moderate
48113018155,Census Tract 181.55,6603,127176,15.1,22.9,15.0,36.3,38.0,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.2989368336873488,0.0,22.962789179057207,Low
48113017815,Census Tract 178.15,3481,67978,18.6,39.3,51.8,20.6,57.9,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.35135458643006146,0.0,24.79741052505215,Low
48113016709,Census Tract 167.09,3873,46259,38.0,51.4,57.3,43.0,89.4,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5760610996875867,0.0,32.662138489065526,Moderate
48113019029,Census Tract 190.29,6130,75375,6.1,33.9,28.8,34.4,40.0,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.30325236816191314,0.0,23.11383288566696,Low
48113019031,Census Tract 190.31,5327,107870,11.0,23.8,25.2,28.2,34.8,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.2586426233162351,0.0,21.55249181606823,Low
48113019034,Census Tract 190.34,5066,40833,40.6,21.3,75.2,34.3,61.900000000000006,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.41246272687738966,0.0,26.936195440708637,Moderate
48113019035,Census Tract 190.35,6266,36697,39.1,38.0,88.0,45.8,77.1,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.5229639672122633,0.0,30.80373885242922,Moderate
48113019036,Census Tract 190.36,2612,148933,5.1,9.2,18.5,33.2,14.299999999999999,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.17113030903409707,0.0,18.489560816193396,Low
48113019037,Census Tract 190.37,2831,92138,3.4,20.2,20.2,27.5,23.599999999999998,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.2005473411470462,0.0,19.519156940146615,Low
48113019202,Census Tract 192.02,4645,95809,9.2,29.2,38.3,23.8,38.4,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.26344624025987945,0.0,21.72061840909578,Low
48113019203,Census Tract 192.03,3783,128705,1.3,19.8,20.7,12.9,21.1,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.14423637515929708,0.0,17.5482731305754,Low
48113017101,Census Tract 171.01,6381,50473,9.8,72.9,27.8,32.3,82.7,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5104598359614845,0.0,30.366094258651955,Moderate
48113017201,Census Tract 172.01,6106,50350,18.4,70.2,50.4,26.2,88.6,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5216598728476521,0.0,30.758095549667825,Moderate
48113019205,Census Tract 192.05,4727,174107,6.0,6.5,20.4,23.1,12.5,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.1318227596651142,0.0,17.113796588278994,Low
48113019208,Census Tract 192.08,5578,55142,21.7,60.2,69.0,30.3,81.9,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.5004584357865509,0.0,30.016045252529278,Moderate
48113017400,Census Tract 174,5528,74032,20.0,41.8,21.8,32.1,61.8,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.405352770910882,0.0,26.687346981880864,Moderate
48113017704,Census Tract 177.04,6688,66287,21.4,50.8,45.3,23.7,72.19999999999999,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.4321550935398949,0.0,27.625428273896325,Moderate
48113017500,Census Tract 175,3439,107632,11.8,36.8,14.1,0.0,48.599999999999994,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.24304269468947007,0.0,21.00649431413145,Low
48113017805,Census Tract 178.05,5812,59888,35.0,51.0,48.7,31.6,86.0,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.5248570125202763,0.0,30.869995438209667,Moderate
48113017806,Census Tract 178.06,5115,61834,9.2,76.3,46.7,13.5,85.5,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.4680564289391196,0.0,28.881975012869187,Moderate
48113017602,Census Tract 176.02,3962,76137,14.3,56.7,12.9,48.8,71.0,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.501452139647606,0.0,30.05082488766621,Moderate
48113019210,Census Tract 192.10,4753,213952,0.7,3.8,4.4,0.0,4.5,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.022510810646002345,0.0,13.287878372610082,Low
48113019211,Census Tract 192.11,5985,79474,12.8,28.0,47.7,13.6,40.8,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.24485113892287835,0.0,21.06978986230074,Low
48113019301,Census Tract 193.01,3373,250001,0.0,6.6,3.9,0.0,6.6,0,,0,A,1.0,0.0,0.0,0.0,0,0,0.0,0.033,0.0,1.155,Low
48113019400,Census Tract 194,4360,190159,0.0,12.7,29.6,50.6,12.7,0,,0,A,1.0,0.0,0.0,0.0,0,0,0.0,0.21531794587028966,0.0,7.536128105460138,Low
48113019501,Census Tract 195.01,7425,250001,0.0,1.8,4.1,0.0,1.8,0,,0,A,1.0,0.0,0.0,0.0,0,0,0.0,0.009000000000000001,0.0,0.315,Low
48113017811,Census Tract 178.11,5137,100750,18.1,25.0,12.0,46.2,43.1,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.3541447585155343,0.0,24.895066548043697,Low
48113017812,Census Tract 178.12,2060,78079,20.6,28.4,28.9,53.8,49.0,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.40645155726599946,0.0,26.72580450430998,Moderate
48113017808,Census Tract 178.08,4435,83180,13.2,32.4,35.5,27.0,45.599999999999994,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.3090500275396476,0.0,23.316750963887667,Low
48113017814,Census Tract 178.14,4821,88207,18.0,27.5,38.8,34.7,45.5,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.33164852000497386,0.0,24.10769820017408,Low
48113017900,Census Tract 179,5434,57865,10.7,73.5,30.3,62.9,84.2,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.6097576191927739,0.0,33.84151667174709,Moderate
48113019502,Census Tract 195.02,4040,250001,0.7,5.9,19.5,23.7,6.6000000000000005,1,Mall Area Redevelopment TIF,0,A,1.0,0.0,0.0,0.0,1,0,0.0,0.1041,0.4,19.643500000000003,Low
48113019600,Census Tract 196,2254,250001,0.0,3.9,18.0,10.1,3.9,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.0498,0.0,14.243,Low
48113019700,Census Tract 197,1673,250001,0.0,9.6,3.1,30.0,9.6,1,Mall Area Redevelopment TIF,0,A,1.0,0.0,0.0,0.0,1,0,0.0,0.138,0.4,20.830000000000005,Low
48113019800,Census Tract 198,4847,243893,1.5,2.6,13.1,16.4,4.1,1,Mall Area Redevelopment TIF,0,A,1.0,0.0,0.0,0.0,1,0,0.0,0.06970183171310665,0.4,18.439564109958738,Low
48113019900,Census Tract 199,3736,53788,4.1,83.2,34.0,32.3,87.3,1,Davis Garden TIF,0,,,0.0,0.0,0.0,1,1,0.5,0.5334588418342827,0.4,47.17105946419989,Moderate
48113013607,Census Tract 136.07,3436,144313,1.7,13.1,25.0,43.9,14.799999999999999,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.20573169451454118,0.0,19.700609308008943,Low
48113015900,Census Tract 159,3485,43644,12.3,66.3,64.5,30.1,78.6,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.4833618838935089,0.0,29.417665936272808,Moderate
48113012604,Census Tract 126.04,6798,49922,44.6,40.6,87.8,28.1,85.2,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.5103600011995202,0.0,30.362600041983207,Moderate
48113013010,Census Tract 130.10,5189,40125,29.8,50.6,93.7,23.3,80.4,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.4719629391977694,0.0,29.01870287192193,Moderate
48113013622,Census Tract 136.22,3113,66371,16.1,31.3,74.8,16.7,47.400000000000006,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.28715506834934146,0.0,22.55042739222695,Low
48113013621,Census Tract 136.21,4518,70376,30.7,24.6,76.8,3.3,55.3,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.28645386729973565,0.0,22.52588535549075,Low
48113014135,Census Tract 141.35,4546,121157,12.5,9.8,47.2,15.6,22.3,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.15833863871046425,0.0,18.041852354866247,Low
48113014134,Census Tract 141.34,4088,161042,3.7,9.8,24.6,6.8,13.5,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.08792667769585072,0.0,15.577433719354774,Low
48113016626,Census Tract 166.26,4559,65106,61.2,25.4,53.4,40.1,86.6,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5533554477070821,0.0,31.86744066974787,Moderate
48113016621,Census Tract 166.21,6787,79337,52.7,39.1,15.7,2.9,91.80000000000001,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.4677511800074717,0.0,28.871291300261507,Moderate
48113016623,Census Tract 166.23,9135,100607,55.2,29.1,10.4,36.8,84.30000000000001,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5319448013994529,0.0,31.118068048980852,Moderate
48113018142,Census Tract 181.42,4263,102563,12.6,32.1,18.2,17.8,44.7,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.27694421481942066,0.0,22.193047518679723,Low
48113018141,Census Tract 181.41,3331,47414,31.5,32.9,81.7,30.6,64.4,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.41386075331747557,0.0,26.985126366111643,Moderate
48113018137,Census Tract 181.37,4386,72788,18.5,24.4,36.5,30.3,42.9,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.30545314397098433,0.0,23.19086003898445,Low
48113018138,Census Tract 181.38,4740,66426,44.1,16.8,79.4,15.7,60.900000000000006,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.3516550518555267,0.0,24.807926814943432,Low
48113018140,Census Tract 181.40,6087,96985,27.8,30.0,24.9,22.2,57.8,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.35564588759213,0.0,24.94760606572455,Low
48113019042,Census Tract 190.42,8518,88390,33.7,11.8,68.6,16.2,45.5,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.2761484651255537,0.0,22.16519627939438,Low
48113019050,Census Tract 190.50,3057,175221,6.5,16.6,4.2,0.0,23.1,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.1155224255903924,0.0,16.543284895663735,Low
48113019052,Census Tract 190.52,1316,94792,32.1,16.6,100.0,14.5,48.7,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.2870465452455097,0.0,22.54662908359284,Low
48113019053,Census Tract 190.53,1397,82159,37.7,12.2,100.0,7.9,49.900000000000006,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.27325033372482804,0.0,22.06376168036898,Low
48113019039,Census Tract 190.39,5635,90339,12.9,29.2,41.6,35.4,42.1,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.31674788064473425,0.0,23.586175822565696,Low
